Paziente :
Esame :
Occhio : False
--------------------------------------------------------
Note : 
--------------------------------------------------------
SIM-k : 
K1 = 43,41 D @ 105°
-0,00253917602593226
-0,00253542461344885
-0,00253002178930859
-0,00252330564371822
-0,00251586453146769
-0,00250846474498246
-0,00250195293947623
-0,00249714093201528
-0,00249468900390081
-0,00249501760796766
-0,00249824471731069
-0,00250420241605089
-0,00251234926694701
-0,0025220058428881
-0,00253237431893549
-0,00254264337582454
-0,0025519552335552
-0,00255985430780798
-0,00256603425204101
-0,00257047849267145
-0,00257339233653263
-0,00257515253089477
-0,00257621863963537
-0,00257704884162957
-0,00257801415120027
-0,0025793513456594
-0,00258113392005778
-0,00258327438156753
-0,00258555717649564
-0,00258769175076099
-0,00258935926414969
-0,00259027477572623
-0,00259023018470916
-0,00258911949255478
-0,00258695077869238
-0,00258383199072525
-0,00257995525951259
-0,00257556214417114
-0,00257091724172497
-0,00256628514789511
-0,00256191326011195
-0,0025580260837987
-0,00255482764579508
-0,0025524982669937
-0,00255120133965593
-0,0025510621687673
-0,00255215993543911
-0,00255449335983334
-0,00255796416113266
-0,0025623428741582
-0,00256726733483986
-0,00257225710517421
-0,00257671939204991
-0,00258002871800022
-0,0025815834343907
-0,00258088858703993
-0,00257763099576797
-0,00257174602226397
-0,00256344535635373
-0,00255322150267464
-0,00254180195749673
-0,00253008037844004
-0,0025190081596298
-0,00250948506732809
-0,0025022555331409
-0,00249781274296883
-0,00249633613731502
-0,0024976761231537
-0,0025013631983948
-0,00250666841528921
-0,00251269360543337
-0,0025184881869228
-0,00252316516977692
-0,00252602171386194
-0,00252662775205547
-0,00252487604224036
-0,00252099044267033
-0,00251548714188149
-0,00250909868918139
-0,00250266541296844
-0,00249702917920967
-0,00249291839558549
-0,00249086086818638
-0,0024911275971852
-0,00249369739256318
-0,00249826921388814
-0,00250430389934022
-0,00251109130097298
-0,0025178367208629
-0,00252376224649047
-0,00252819760649167
-0,00253065889161472
-0,00253090737143192
-0,00252897733206801
-0,00252517012321649
-0,00252002094109625
-0,0130899925585584
-0,013050580268569
-0,0130115683310017
-0,012975224133318
-0,0129434429518975
-0,0129176017338491
-0,0128984580344405
-0,0128866790869453
-0,0128806371045578
-0,0128798871611221
-0,0128830346934058
-0,0128884618921787
-0,0128945064510383
-0,0128995985935709
-0,0129024144388297
-0,0129019114696762
-0,0128974963171319
-0,0128888505011032
-0,0128760334002445
-0,0128594130282661
-0,012839587449387
-0,0128172978160393
-0,012792797862992
-0,0127675113180759
-0,0127448241007397
-0,0127212042284122
-0,0126988563683344
-0,0126791324229819
-0,0126614816836274
-0,0126468938391969
-0,0126357130178827
-0,0126285065952345
-0,0126247749445657
-0,0126250840620633
-0,0126283557582976
-0,0126344108899371
-0,0126424590735791
-0,0126514724744798
-0,0126616091584045
-0,0126683543434312
-0,0126727604675111
-0,0126734792600981
-0,0126697683938692
-0,0126613017602897
-0,0126482579987289
-0,0126312262185918
-0,0126112239398243
-0,0125895644157705
-0,0125676483477901
-0,012546885588213
-0,0125285062306507
-0,0125134056209646
-0,0125021094632663
-0,0124947925728604
-0,0124912000105821
-0,0124908078375331
-0,0124929168700129
-0,0124967273179438
-0,0125014852222749
-0,0125045060043485
-0,0125092059693332
-0,0125138903756726
-0,0125181936447137
-0,0125222239607454
-0,0125261416828474
-0,0125301564308052
-0,0125344408969227
-0,012539118261687
-0,0125442789810653
-0,0125499997384206
-0,0125563760549364
-0,0125635513519202
-0,0125717264246678
-0,0125815350286311
-0,0125924747912301
-0,0126051437263753
-0,0126196450243745
-0,0126358958241859
-0,0126535779106401
-0,012672113710291
-0,0126906547997219
-0,0127082474626473
-0,0127238454271749
-0,0127365047329948
-0,0127455192764037
-0,0127502841225949
-0,0127514823361972
-0,0127492839104138
-0,012744008818022
-0,0127380481338716
-0,0127318666934778
-0,0127269057910098
-0,0127242291957184
-0,0127245741914843
-0,0127283002678711
-0,0127353640030083
-0,0127453777869588
-0,0127577114592729
-0,0127716395237811
-0,0127864537806729
-0,0128016020951517
-0,0128167490941485
-0,0128317923691056
-0,0128468288410326
-0,0128616340387904
-0,0128772247790097
-0,0128932331365934
-0,0129094859149207
-0,0129245471421873
-0,0129397027351706
-0,0129531600772454
-0,0129640795160669
-0,0129717837014968
-0,0129759014398989
-0,012976500785335
-0,0129741035148843
-0,01296965458081
-0,0129643900473095
-0,0129596300425527
-0,0129565788903735
-0,0129549925202578
-0,0129575006007904
-0,012962764035354
-0,0129700090410814
-0,0129780000080632
-0,0129852647817882
-0,0129903003550171
-0,0129918721275281
-0,0129892114154907
-0,01298218456513
-0,0129713451646375
-0,0129578465832255
-0,0129432895407387
-0,0129294540896215
-0,0129180504737227
-0,0129103794903321
-0,0129078197907173
-0,0129091373100757
-0,0129142176410511
-0,0129216507563478
-0,0129295550096925
-0,0129358078803477
-0,0129383474372652
-0,0129354472251932
-0,0129259531702698
-0,0129094467699909
-0,0128862724843548
-0,0128575043564712
-0,0128247926490695
-0,0127895532934166
-0,012755105972201
-0,0127229393775997
-0,0126947907973472
-0,0126719569284717
-0,0126551892130396
-0,0126446941831193
-0,0126401512783157
-0,0126405006130726
-0,012645179832034
-0,012652553612763
-0,0126611699944186
-0,0126695646083157
-0,0126764131204225
-0,0126806119333995
-0,012681343346719
-0,0126781567259632
-0,0126709441771176
-0,0126600100898151
-0,0126459617189115
-0,012629693145282
-0,0126122585629236
-0,0125949665169792
-0,0125785435638824
-0,0125640098668624
-0,0125521347982638
-0,0125433007128729
-0,0125366791639164
-0,0125323481378087
-0,012529576106499
-0,0125276344704755
-0,0125257493092934
-0,0125232607789088
-0,0125197124058442
-0,0125149000686426
-0,0125089215591687
-0,0125021327658304
-0,0124950649223662
-0,0124883779944423
-0,0124827199541845
-0,0124786592762472
-0,012476595872292
-0,0124767399077966
-0,0124790816700308
-0,0124834866639034
-0,0124897174744383
-0,0124975342729317
-0,0125067648904572
-0,0125173497570687
-0,0125293952912579
-0,0125431324615124
-0,0125588893709334
-0,0125770488065772
-0,0125979548025037
-0,0126218634801599
-0,0126488840611775
-0,0126789439840777
-0,0127117749669297
-0,0127468961472394
-0,0127836672315251
-0,0128212919031754
-0,0128588582555076
-0,0128954566239009
-0,0129300660053049
-0,0129617754127718
-0,0129897158982519
-0,0130131656903435
-0,0130315967725362
-0,0130447260868691
-0,013052586768008
-0,0130555368572016
-0,0130543100129502
-0,0130499381016314
-0,0130437278097499
-0,0130371386879248
-0,013031636928728
-0,0130285524454206
-0,0130289145190854
-0,0130333064904316
-0,0130417916285439
-0,0130538429326422
-0,013068424975645
-0,013084116525711
-0,0130993022025182
-0,0131124054572825
-0,0131221524735242
-0,0131277868651022
-0,0131291631841098
-0,013126831296488
-0,0131219417463706
-0,0131160828935478
-0,0131110623000378
-0,0131086063206454
-0,0131101141315311
-0,0131163959763251
-0,0131275482224816
-0,0131428646709147
-0,0131608955888567
-0,0131796096978967
-0,0131966536637603
-0,0132096057169454
-0,0132163296327066
-0,0132152206028248
-0,0132054063209332
-0,0131868481517105
-0,0131603298883698
-0,0131273670404941
-0,0241404750418787
-0,024072017865396
-0,0239973874527946
-0,0239209888751916
-0,02384750580763
-0,023781458441134
-0,0237267087610272
-0,0236879995257833
-0,0236631304212645
-0,0236541931109829
-0,0236599115417677
-0,023677759249015
-0,0237042034560561
-0,0237351352559181
-0,0237663174489654
-0,0237937840403373
-0,0238145927736974
-0,0238266389531142
-0,0238292565962066
-0,0238231802176752
-0,0238103388643277
-0,0237936026209442
-0,0237743561912212
-0,0237578579658145
-0,0237555720894576
-0,023755302079746
-0,0237631863331634
-0,0237816392537518
-0,0238059364269767
-0,0238359495812879
-0,0238692608451122
-0,0239045131074499
-0,0239375939321642
-0,0239692273591545
-0,0239962478918189
-0,0240200558820879
-0,0240415829250032
-0,0240620329340365
-0,0240871184420438
-0,0241071422713695
-0,0241299283128425
-0,0241540468663911
-0,0241783202015021
-0,0242009284676982
-0,0242198477932011
-0,0242328952866025
-0,0242383461426152
-0,0242353042953774
-0,0242237215956852
-0,0242047999155441
-0,0241807634425219
-0,0241545593660198
-0,0241294531505704
-0,0241087945284634
-0,024095179199429
-0,0240903849933659
-0,0240950125159515
-0,0241084190077576
-0,0241288484850146
-0,0241471483216366
-0,0241726496040346
-0,0241976465390611
-0,0242186283883969
-0,0242338750325696
-0,0242426495204247
-0,0242452147106682
-0,0242427013532573
-0,0242368094052439
-0,0242294660990963
-0,024222471853038
-0,0242171708540239
-0,0242142663427439
-0,024213724308267
-0,0242159531196685
-0,0242172064737829
-0,0242171000617793
-0,0242140526043032
-0,0242068269811058
-0,0241947221646584
-0,0241778295475893
-0,0241568428169601
-0,0241334047126236
-0,0241094356687069
-0,0240871816095152
-0,0240688117495493
-0,0240553268093023
-0,0240500446386673
-0,0240524162247969
-0,0240603387579569
-0,0240769287898485
-0,0240978827548693
-0,0241218332545575
-0,0241466144900508
-0,0241701277398705
-0,0241905756639613
-0,0242067162504625
-0,0242179066961482
-0,0242242109258742
-0,0242263218079204
-0,0242253780628481
-0,0242227917474046
-0,0242199711783703
-0,0242181101385818
-0,0242179595117044
-0,0242182884352557
-0,0242215003575407
-0,0242252074174269
-0,0242279961043551
-0,0242249203087114
-0,0242210577768682
-0,0242119173738364
-0,0241968449771302
-0,0241759076951486
-0,0241499362792446
-0,0241204724924671
-0,0240895757116523
-0,0240594978567013
-0,0240324225632498
-0,0240100518068784
-0,0239933839795202
-0,0239786718921187
-0,0239727477700908
-0,0239699083901391
-0,0239676682660261
-0,0239632215837756
-0,0239538114003464
-0,0239371897025015
-0,0239119640696221
-0,0238778288004279
-0,0238356815556247
-0,0237875203565993
-0,0237361802138767
-0,0236849757090395
-0,0236372494330203
-0,0235959511747176
-0,0235630724560297
-0,0235418502088353
-0,0235277977854024
-0,0235216459373451
-0,0235210633329286
-0,0235230977325909
-0,0235245945154018
-0,0235226614832513
-0,0235150773880579
-0,0235006320159032
-0,0234793520193159
-0,0234524160578149
-0,0234220844362172
-0,0233913253212401
-0,023361409961737
-0,023339401163998
-0,0233259571264708
-0,0233227244771369
-0,0233302221212965
-0,0233478629226666
-0,0233740500870546
-0,0234064407947006
-0,0234412418057331
-0,0234775182857643
-0,0235117859458531
-0,0235420464233647
-0,023567038585457
-0,023586315406992
-0,0236001197141459
-0,0236092580738138
-0,0236148647551784
-0,0236181421207168
-0,0236201729883326
-0,0236217534945651
-0,0236232875412874
-0,0236248869016663
-0,0236269535162318
-0,0236281486213797
-0,023628839473182
-0,0236296801092452
-0,0236316131930174
-0,0236330290902806
-0,0236367107200373
-0,0236436915072983
-0,0236553592802322
-0,0236726313354832
-0,0236959290415551
-0,0237249476163827
-0,0237586506219179
-0,0237953092818091
-0,0238326815088022
-0,0238682720661945
-0,0238996714067857
-0,0239249196283545
-0,0239428126893374
-0,0239531298724694
-0,0239567415460933
-0,023955508651887
-0,0239521018229218
-0,0239496986232109
-0,0239515173451314
-0,0239604792109539
-0,0239788037867898
-0,0240077106603739
-0,0240472928881044
-0,0240964523781054
-0,0241530044247755
-0,0242139829441023
-0,0242759418755986
-0,0243353948816959
-0,0243892233153492
-0,0244350109598598
-0,0244713304327999
-0,0244977977822615
-0,0245151220235295
-0,0245247284008881
-0,024528830587614
-0,0245295188418846
-0,0245289259729697
-0,0245286891295681
-0,0245297201739106
-0,0245322489873231
-0,0245357408833993
-0,024539132143638
-0,0245409832508615
-0,0245398198879743
-0,024534324423001
-0,0245236345133869
-0,0245074573253131
-0,0244861247536376
-0,0244605811303692
-0,0244322514081287
-0,0244028159624198
-0,0243739494590686
-0,0243470854089612
-0,0243232207791773
-0,0243027718896049
-0,0242855770405326
-0,024270995518135
-0,0242580809480959
-0,0242458798831423
-0,0242335990728613
-0,0242208267479842
-0,0242076878173375
-0,0241948072285568
-0,0241832845631814
-0,0241744887625631
-0,0241698322316501
-0,0241705302457253
-0,024177290904369
-0,0241901739688106
-0,0242083597179828
-0,0242301859387064
-0,0242531858413946
-0,0242743342388832
-0,0242902777475495
-0,0242977219861922
-0,0242938501150459
-0,0242765651534804
-0,0242448732981288
-0,0241990044745001
-0,0458568947918121
-0,0458465494139085
-0,0458465268301037
-0,0458544793900419
-0,0458675998890109
-0,0458828609108815
-0,0458974771650733
-0,0459130232094865
-0,0459196508752887
-0,0459203481217064
-0,0459146819284337
-0,0459026222877564
-0,0458845557435409
-0,0458609963809568
-0,045832463402877
-0,045799339703478
-0,0457625032376121
-0,0457222793844599
-0,0456794613572364
-0,0456352318264643
-0,0455910607704861
-0,045548687799436
-0,0455057294615882
-0,0454678520416636
-0,0454544182800539
-0,0454352779820493
-0,0454206456819866
-0,0454142943430011
-0,0454059534980694
-0,04539635407875
-0,0453819304883133
-0,0453617315818525
-0,0453290797841368
-0,0452872022149847
-0,0452308817799802
-0,0451643897154777
-0,0450909600565519
-0,0450145882350072
-0,0449491648825716
-0,0448767947248846
-0,0448168360208148
-0,0447695797064047
-0,0447358673343333
-0,0447148014215261
-0,0447042538202871
-0,0447004737233817
-0,0446992520413942
-0,0446963116606708
-0,0446876561620633
-0,0446705934202732
-0,0446438751296416
-0,0446077217858704
-0,0445637998063731
-0,0445153495720071
-0,0444659735834083
-0,0444198583633091
-0,0443808119220468
-0,0443519937453236
-0,0443354705354556
-0,0443181342056222
-0,0443260847089221
-0,0443481220846333
-0,0443801884923245
-0,0444200158108033
-0,0444652162966807
-0,0445135414181572
-0,0445630047439768
-0,0446120256219951
-0,0446594065220434
-0,0447043661825877
-0,0447464446963499
-0,0447855416311971
-0,0448217329360915
-0,0448579154952097
-0,0448894839051698
-0,0449196836820109
-0,0449494129217593
-0,0449796536291524
-0,0450114085642443
-0,0450456082505297
-0,0450827653658373
-0,0451235013412848
-0,0451676875568571
-0,045214886993848
-0,0452642428392889
-0,0453127023769146
-0,0453632362173144
-0,0454121657956174
-0,0454543210011362
-0,0454976801982912
-0,0455362441766749
-0,045571729105699
-0,0456048688905916
-0,0456366159543014
-0,0456678121316353
-0,0456989871066502
-0,0457302965626628
-0,0457613300244144
-0,0457912609471978
-0,0458189730952269
-0,0458434053969813
-0,0458636149931217
-0,045879236639016
-0,0458905548119323
-0,0458954749068973
-0,0459014193679626
-0,0459072373449766
-0,0459146062020537
-0,0459179203776612
-0,0459316480496018
-0,0459486482708712
-0,0459675678038749
-0,0459861181632398
-0,0460013133667218
-0,0460098640825804
-0,046008674444935
-0,0459952335999233
-0,0459681708606274
-0,0459274807141152
-0,045874622248273
-0,045804510016225
-0,0457369916784994
-0,0456683350257955
-0,0456028279865142
-0,0455441679249387
-0,0454952418172288
-0,0454577614708256
-0,0454323307300477
-0,0454186037128134
-0,0454154670527389
-0,0454214008690942
-0,0454347318474598
-0,0454539228607715
-0,0454776862749174
-0,045505135905916
-0,0455353524243215
-0,0455723719920536
-0,0456063653906333
-0,0456406430540152
-0,0456735146311001
-0,0457027461166547
-0,0457255975966641
-0,0457390790227892
-0,0457402271370495
-0,0457267263779286
-0,0456971471339111
-0,0456514888320757
-0,0455913013950913
-0,0455197771512801
-0,0454370745683636
-0,0453570305169106
-0,0452813314091047
-0,0452152572204599
-0,0451631044396268
-0,0451276408355547
-0,0451098406503919
-0,045108712548651
-0,0451195118895713
-0,0451421233591406
-0,045169543412423
-0,0451964403924455
-0,0452177524949965
-0,0452293031779993
-0,04522817897002
-0,0452130230478213
-0,0451839915594136
-0,045142562260209
-0,0450913426783218
-0,045033447808857
-0,0449722668697799
-0,0449109662274456
-0,0448534860616021
-0,0447995081950578
-0,0447515070037876
-0,0447113995476604
-0,0446803805685726
-0,0446530595963579
-0,0446326990751431
-0,044618522190274
-0,0446108470795129
-0,0446098353690619
-0,044615764443255
-0,0446288470256323
-0,0446491114382164
-0,0446762346570599
-0,0447095390078197
-0,0447479611612005
-0,0447901372548673
-0,044834531500049
-0,0448797160858003
-0,0449244076638939
-0,0449677143529143
-0,0450091489558205
-0,0450487567455531
-0,0450870253946237
-0,0451248501263453
-0,0451634422358358
-0,0452041035815434
-0,0452480616787157
-0,0452963719427126
-0,045349561092825
-0,045407669941887
-0,0454701401590524
-0,0455357933527445
-0,045602969183605
-0,0456696678513591
-0,0457337450208208
-0,0457930964888781
-0,0458459429838573
-0,0458909444357105
-0,0459271755500463
-0,0459547920124433
-0,0459739385894936
-0,0459856246461528
-0,0459911924250254
-0,0459921433195376
-0,0459899926308715
-0,04598612137174
-0,0459816335678679
-0,0459772872880088
-0,0459734122238625
-0,0459700643724012
-0,0459670073111219
-0,0459638648729129
-0,0459603819476946
-0,0459564080134611
-0,0459521567594332
-0,0459481908625928
-0,045945541350646
-0,0459454233108918
-0,0459493036494209
-0,0459586393550486
-0,0459746863011567
-0,0459982873811534
-0,0460298307168694
-0,0460689827999146
-0,0461147682417598
-0,0461654932607975
-0,0462187694921879
-0,0462716768170935
-0,0463209047026255
-0,0463630285646861
-0,0463947722801938
-0,0464134162351014
-0,046416942367088
-0,0464044481678518
-0,0463761500642774
-0,0463334645905974
-0,0462789191628693
-0,0462159052863687
-0,0461484362150298
-0,0460807136775625
-0,0460167618518087
-0,0459601964577757
-0,0459137368332661
-0,0458790990669471
-0,0645482550562706
-0,0644967204380973
-0,0644434531662701
-0,064390630336925
-0,0643408142678867
-0,0642967246243443
-0,0642609724093654
-0,0642433681562781
-0,0642300472321094
-0,0642296250482432
-0,0642418830792438
-0,0642655218309242
-0,0642982313183291
-0,0643368066916125
-0,0643774599586668
-0,0644159571471229
-0,06444919652104
-0,064473543943053
-0,0644870008655865
-0,0644888552323273
-0,0644797914224699
-0,0644617615033789
-0,0644295754926363
-0,0643943686398725
-0,0643945692417163
-0,0643741104272349
-0,0643556503885827
-0,0643499833509744
-0,0643416121041561
-0,0643361098815862
-0,0643305501676397
-0,064326229491088
-0,0643121728566717
-0,0642948620505325
-0,0642629490108589
-0,0642216396443494
-0,064172863822187
-0,0641193519343398
-0,0640825502627799
-0,0640240235816213
-0,0639774620121895
-0,0639418597955498
-0,0639190178392442
-0,0639092573755771
-0,0639117824910798
-0,0639237830325567
-0,06394163722713
-0,0639613559690914
-0,0639784772833913
-0,0639898798672137
-0,0639937241800328
-0,0639895203875878
-0,0639784360061961
-0,06396376606251
-0,0639489266709503
-0,0639383291868342
-0,0639358169544135
-0,0639442500331274
-0,0639648884597453
-0,0639706510460513
-0,0640093004049111
-0,0640582098719836
-0,0641088376481059
-0,064156568519544
-0,0641972507013065
-0,0642278343740756
-0,0642468532245702
-0,064254558534916
-0,064253028007958
-0,0642456522767625
-0,0642368089381511
-0,0642309626616212
-0,0642320200868338
-0,0642474683329353
-0,0642685018307018
-0,0642990519079082
-0,0643365109339759
-0,0643769314194536
-0,0644156448297468
-0,0644481399124708
-0,0644701197319196
-0,0644796859881901
-0,0644761560965301
-0,0644610295409583
-0,0644377387783883
-0,064407584097324
-0,0643843255898626
-0,0643688212905416
-0,064357903862111
-0,0643709937673168
-0,0643979486563027
-0,0644401822613443
-0,0644944135684498
-0,0645556750820098
-0,0646177590174824
-0,0646741392323334
-0,0647187730464376
-0,0647468353921159
-0,0647555066218229
-0,0647443019146792
-0,064715199596035
-0,0646722349585523
-0,0646210574091098
-0,0645679383073673
-0,0645133397080178
-0,0644734335143225
-0,0644458081165442
-0,0644312813827081
-0,064415082589278
-0,0644199771284278
-0,064427747127546
-0,0644322885378676
-0,0644274179146108
-0,064407747451471
-0,0643693748350165
-0,064310317648721
-0,0642307336091619
-0,0641328933749299
-0,0640207104499876
-0,0638993201186689
-0,063759278313978
-0,0636368196934649
-0,0635215655433937
-0,06341757813662
-0,063327835260115
-0,063254327645718
-0,0631981578929917
-0,0631598700157533
-0,0631395955905711
-0,0631372927133354
-0,06315283602882
-0,0631859145304674
-0,0632359025803732
-0,0633016258575249
-0,0633813427931079
-0,0634717542782095
-0,0635780176152816
-0,063677946973571
-0,0637747366136685
-0,0638628120286026
-0,0639369858234829
-0,0639929009470874
-0,0640274672310291
-0,0640392075381709
-0,0640282880884121
-0,0639967163123887
-0,0639478823647249
-0,0638862653014919
-0,0638169415627255
-0,0637366185556344
-0,0636660219310753
-0,0636009384692475
-0,0635436783991388
-0,0634954620775249
-0,0634565951402563
-0,0634269489148277
-0,0634062179911331
-0,0633903127764692
-0,0633871800179775
-0,0633936795070244
-0,0634107459308146
-0,0634393288881869
-0,0634801367886113
-0,0635334214253004
-0,0635984561713994
-0,0636733427079379
-0,063754780059161
-0,0638382185255342
-0,0639181330359576
-0,0639886555058791
-0,064044323178813
-0,0640833580863084
-0,0640990291181553
-0,0640937605472384
-0,0640725407252542
-0,0640422747884425
-0,0639994406155697
-0,0639583272244242
-0,0639254571573333
-0,0639082857647025
-0,0639121856274446
-0,0639404516392862
-0,063993719557771
-0,0640702183039184
-0,0641657843110336
-0,0642745693530035
-0,0643897735992816
-0,0645045160990308
-0,0646126527310336
-0,0647094914270802
-0,0647921727750666
-0,0648597742662529
-0,0649131331980917
-0,0649544844204672
-0,0649869124120198
-0,0650137292917908
-0,0650380465843395
-0,0650621168126688
-0,0650871594316277
-0,0651132376541798
-0,0651391946886775
-0,0651629809780554
-0,0651819534679325
-0,0651934246131494
-0,0651950615709666
-0,0651852475892197
-0,0651635628138107
-0,0651307074499444
-0,065088578319997
-0,065040093159606
-0,0649886026840212
-0,0649384908130869
-0,0648927836799136
-0,0648546799558844
-0,0648262004204334
-0,0648081710934781
-0,064800194305203
-0,0648006705780793
-0,064806965390655
-0,064815994598039
-0,0648243669381811
-0,0648290087512989
-0,064827487682369
-0,0648183585583671
-0,0648013585287939
-0,0647773608646747
-0,0647484156525686
-0,0647173451514
-0,0646874992078577
-0,0646622065663752
-0,0646444303409901
-0,0646362614693698
-0,0646388307569921
-0,0646519840009973
-0,0646745061397948
-0,0647042116133197
-0,0647383590696097
-0,0647738801262072
-0,0648078938882446
-0,0648378720889491
-0,0648618560611602
-0,0648786245361203
-0,0648877486804164
-0,0648894114774614
-0,064884340010222
-0,0648736218418031
-0,0648584872689035
-0,0648400211191514
-0,0648191284309654
-0,0647962244066099
-0,0647713253455982
-0,0647439627614253
-0,0647134449433304
-0,0646790427868489
-0,0646400781065869
-0,0645963775727333
-0,0983537055412984
-0,0983122281315527
-0,0982650881743193
-0,0982162406058411
-0,0981692483636452
-0,0981268730821905
-0,0980908239595606
-0,0980739628508276
-0,098050310092391
-0,0980309624709275
-0,0980134364989305
-0,0979949622370665
-0,0979726114723762
-0,0979436301541738
-0,0979056073473489
-0,097856404124803
-0,0977956583948077
-0,0977217808024576
-0,0976347887670564
-0,0975351587615228
-0,0974241722216298
-0,0973037369335761
-0,0971630433837937
-0,0970176436911883
-0,0969277249796492
-0,0968006475694871
-0,0966735693115277
-0,0965658829883133
-0,0964558617778962
-0,0963571655770593
-0,0962701286867141
-0,0962013500180651
-0,0961362400446927
-0,0960866548189295
-0,0960327056055845
-0,0959791175613144
-0,0959230467652355
-0,0958616545388408
-0,0958222982766021
-0,0957352541821581
-0,0956508111397765
-0,0955650408447156
-0,0954820243446518
-0,0954063028526441
-0,0953431428581344
-0,0952958922247451
-0,0952667761088112
-0,0952565303577209
-0,0952627840886871
-0,0952824614845802
-0,0953111265104019
-0,0953434926531078
-0,0953743646883967
-0,0954005640524339
-0,0954190988241407
-0,095429805714573
-0,0954340769449958
-0,0954349830454332
-0,0954366314812162
-0,0953997657774746
-0,0954107696240336
-0,0954415099471036
-0,0954870240979512
-0,0955471970654062
-0,0956200841517151
-0,0957020584890833
-0,0957882764231156
-0,0958733552331865
-0,0959521400538331
-0,0960203766283826
-0,0960752462476638
-0,0961157092155713
-0,0961425661379507
-0,0961659453061078
-0,0961730777132538
-0,0961754347300134
-0,096176369737772
-0,0961783408024571
-0,0961825317522039
-0,0961889985215865
-0,0961955875270509
-0,0962008170185045
-0,0962018269484868
-0,0961961513664741
-0,0961820970938722
-0,0961533465852352
-0,0961239923540979
-0,0960885977010807
-0,0960375419284364
-0,0960013600863214
-0,0959659884116152
-0,0959391798242971
-0,0959239433351408
-0,0959218086413683
-0,0959329127164813
-0,0959557490613509
-0,0959876851862724
-0,0960250905230101
-0,0960641963440171
-0,0961017576717371
-0,0961353392774371
-0,0961639463549219
-0,0961880288991003
-0,096209483218427
-0,0962222594246261
-0,0962483396133263
-0,0962827812863764
-0,0963292975892407
-0,0963692487537286
-0,0964472226164372
-0,0965423412302195
-0,0966531323247023
-0,0967764208866514
-0,0969075765500998
-0,0970408863475863
-0,0971701389547527
-0,0972890574671232
-0,0973921104789618
-0,0974748063964503
-0,0975341217763616
-0,0975438043751499
-0,0975541087246617
-0,0975411546571038
-0,09750732687899
-0,09745570283712
-0,0973897672035086
-0,0973130092954401
-0,0972286184149622
-0,0971392259479358
-0,0970467882174298
-0,0969525077908841
-0,0968571936927317
-0,0967615293118901
-0,0966665047629402
-0,0965740130935979
-0,0964859622712874
-0,0964204780661992
-0,0963532251107383
-0,096302173413201
-0,0962708724843859
-0,0962616170911951
-0,0962749087569208
-0,0963089398811902
-0,0963596105459716
-0,0964204417793654
-0,0964836216730824
-0,0965407220206489
-0,0965839611972656
-0,096607637314014
-0,0965958200421108
-0,0965760843037631
-0,0965414335615647
-0,0965008143630618
-0,0964655984588477
-0,0964480125506889
-0,0964591737669789
-0,0965074170392255
-0,0965898556337734
-0,0967175049449933
-0,0968765108695531
-0,0970541529662723
-0,0972345328087701
-0,0973980421344366
-0,0975284399678019
-0,0976120599254169
-0,0976411094194518
-0,0976144213982813
-0,0975377332211476
-0,0974228086246565
-0,0972854111501701
-0,0971432819319869
-0,097017418342852
-0,0969138962206058
-0,0968475032562045
-0,0968251317234148
-0,0968479312445134
-0,0968922013817391
-0,0969556545258587
-0,0970230029435948
-0,0970812153318602
-0,0971187867854393
-0,0971285446589804
-0,0971084912361345
-0,0970620451763317
-0,0969970727575451
-0,0969237280712283
-0,0968553472936145
-0,0968022204622728
-0,0967729082821749
-0,0967721792714162
-0,0968006415188419
-0,0968546283578108
-0,0969269330606456
-0,0970080163764467
-0,0970873699808588
-0,0971552340418617
-0,0972040290744164
-0,0972294169426953
-0,09723069280704
-0,0972106857801747
-0,0971750091192574
-0,0971310634020963
-0,0970866569919163
-0,0970489077503634
-0,0970233224958397
-0,0970131359129883
-0,0970191287476554
-0,0970398310623768
-0,0970717922608505
-0,0971104114826887
-0,0971504825473958
-0,0971883584918112
-0,0972194838703046
-0,0972421501175582
-0,0972558108543093
-0,0972615760712361
-0,0972616005525821
-0,097258977925011
-0,0972570544693341
-0,0972590062976889
-0,097267581507927
-0,0972847229510517
-0,0973116121080065
-0,0973483042532927
-0,0973942813021933
-0,097448074020533
-0,0975077676586453
-0,0975711765191194
-0,0976358642168277
-0,0976994572099109
-0,0977596361318369
-0,0978142512712257
-0,0978616283938857
-0,0979003433963004
-0,0979296832806131
-0,0979496473206143
-0,0979609978941391
-0,0979654969811325
-0,0979655219280285
-0,0979640387999721
-0,0979642298272415
-0,0979691916930531
-0,0979814901929556
-0,0980029384801774
-0,0980342838253958
-0,0980751401481211
-0,0981239288081296
-0,0981780747773157
-0,0982341786745797
-0,0982882376215687
-0,0983362548626109
-0,0983744037682071
-0,0983997153302696
-0,0984102303523147
-0,0984053372932819
-0,0983858032255569
-0,124582001669278
-0,124491870810047
-0,124400193966977
-0,124318072575652
-0,124255343945811
-0,124219486479863
-0,124214674725389
-0,124260705486741
-0,124314008550251
-0,124387342911448
-0,124470752274617
-0,124552438288377
-0,12462026744662
-0,124662843884542
-0,12467093130149
-0,124637655789592
-0,124561888117028
-0,124443189928752
-0,124285921555015
-0,124097353628809
-0,123887040586627
-0,123665439095604
-0,12342250767356
-0,123187970365566
-0,123059732509319
-0,122893213489941
-0,122745573244013
-0,122644448284448
-0,122551416434198
-0,122483407066755
-0,122436382472338
